	WER_MEAN	CORTEX_MEAN	pet111_MEAN	scr5_MEAN	wol_MEAN
257777_x_at	0.632764531	0.657422507	0.791515174	0.937160979	1.017451659
257778_at	0.393275537	0.416201813	0.406433266	0.516350915	0.557021365
257779_at	0.573391742	0.600991826	0.622162259	0.762898983	0.787839041
257780_at	1.601736101	1.678615567	0.940291871	1.623113221	1.20464174
257781_at	0.624041643	0.562230183	0.679286398	0.652006084	0.714668231
257782_at	0.52325209	0.524701282	0.543925554	0.665832028	0.604161241
257783_at	1.814969433	2.57942221	2.159986263	1.81322886	1.184853869
257784_at	0.957837032	2.218500962	2.539707194	4.216823836	1.399869696
257785_at	0.933828153	0.969560464	1.669482945	2.46851937	1.22252723
257786_at	1.096825359	0.66135607	0.788124212	0.845350998	0.847246836
257787_at	1.267760887	1.595332391	1.306552713	1.206802943	1.000441056
257788_at	0.700195547	0.910062477	0.696025906	0.888342315	0.844525535
257789_at	5.294328898	5.080548124	1.604436601	1.944454583	1.757436779
257790_at	5.382348951	8.243067917	4.661535989	5.492140452	3.714871763
257791_at	0.763918254	1.548546814	1.212117569	1.240626887	0.801249541
257792_at	7.486703907	5.156225687	2.446488586	3.567398445	3.279330209
257793_at	0.492639674	0.669130591	0.521332451	0.633084026	0.626130754
257794_at	0.976339287	0.988135197	1.218453974	0.893194538	1.014419617
257795_at	0.624760739	1.010888451	0.845657055	0.85080869	0.780421616
257796_at	0.45615099	0.460181885	0.482015911	0.525396215	0.602426496
257797_at	2.362081268	2.056966364	1.527946291	1.574049171	1.204023988
257798_at	27.78813937	7.950162663	13.00851364	1.476316876	4.209448775
257799_at	0.554150573	0.788143239	0.464714247	0.680078081	0.735216901
257800_at	0.600268488	0.769093929	0.800984143	0.682697638	0.710445287
257801_at	0.851711177	0.52159863	1.007955575	0.629658313	0.797900931
257802_at	0.552343809	0.5704298	0.773185494	0.658752624	0.698887351
257803_at	2.658571326	1.257540561	1.55219095	1.34669548	1.296875317
257804_at	0.466666338	0.440591085	0.485988207	0.57532151	0.563859584
257805_at	1.643366844	13.69161414	1.604299385	3.33841004	1.127142088
257806_at	0.570289066	0.710573161	0.693876456	0.762204155	0.883813257
257807_at	0.572260664	0.85698058	0.564396385	0.723150442	0.655619723
257808_at	1.628156092	1.47386934	1.22647267	1.395746302	1.665420272
257809_at	10.02647816	6.909835008	8.308322267	5.614613819	5.813197296
257810_at	0.573108271	0.656285525	0.64718517	0.799394043	0.738417681
257811_at	0.519059865	0.526769447	0.569410948	0.650480352	0.629728461
257812_at	0.39272287	0.459720728	0.484092286	0.477510054	0.511370887
257813_at	1.553198042	1.737205579	0.856522106	1.078669261	1.024964348
257814_at	2.539694944	2.039777243	0.990276965	1.798496165	1.289515052
257815_at	0.372290107	0.401005146	0.426156956	0.42970514	0.498875488
257816_at	9.080855263	13.14194083	12.396552	5.745520713	3.702298445
257817_at	4.470513362	2.788520409	1.763025632	2.039515464	2.649418796
257818_at	2.931395958	1.305183719	0.863031344	1.607365992	1.406808333
257819_at	0.402483993	0.374785789	0.4202093	0.473131052	0.496986382
257820_at	11.99828464	7.609432456	5.124174466	6.293595257	5.144903102
257821_at	0.586638798	0.58028504	0.606260896	0.705133284	0.659244933
257822_at	9.925645321	5.229088326	10.97349869	10.65034623	4.858314379
257823_at	0.57770557	0.79961697	0.656108108	0.810486506	1.007524762
257824_at	2.331050655	7.013696628	6.423192636	4.408313284	2.808383922
257825_at	1.046815409	1.398530022	1.280264206	1.126242218	0.990417825
257826_at	2.124820662	2.533652765	2.045932754	1.71099609	1.723364773
257827_at	0.63326812	0.692007189	0.600946731	0.72589611	0.718683276
257828_at	1.670563513	2.101154435	1.82831062	1.580054312	1.086732299
257829_at	0.679233712	0.621649167	0.607273396	0.780614213	0.603799904
257830_at	3.386129594	9.121550444	2.641901871	3.353246008	2.067746544
257831_at	0.680787743	0.928946106	0.669264323	0.805137381	0.791607558
257832_at	0.756483444	0.852608216	0.580720253	0.749150498	0.687550752
257833_at	1.367089888	1.485691717	1.58620888	1.464989685	1.154145112
257834_at	1.918734105	7.729935683	1.764466892	1.476374348	1.63545375
257835_at	0.552040485	0.504116981	0.549194941	0.597584007	0.670098251
257836_at	0.41059005	0.378879508	0.46855846	0.487559055	0.486157265
257837_at	0.390403589	0.402909759	0.405793518	0.526942726	0.510912901
257838_at	0.787562403	0.592435877	0.604139982	0.6291457	0.574907494
257839_at	0.614980168	0.594210125	0.625045916	0.785910781	0.788240059
257840_at	6.667410902	6.625224856	8.426727179	3.676265402	3.263826636
257841_at	0.602081006	0.590433569	0.627489997	0.785827052	0.807964136
257842_at	0.456413592	0.407873997	0.48696273	0.510627822	0.581656961
257843_at	0.378691501	0.383964635	0.417341277	0.491140543	0.501627614
257844_at	2.098679991	2.3135303	2.146952831	1.382345515	1.145317856
257845_at	1.328236481	0.901603063	0.912624818	1.047188046	0.989037166
257846_at	0.381754597	0.39797458	0.437105932	0.506080131	0.538125176
257847_at	0.525223726	0.608962948	0.637221029	0.688208603	0.639452471
257848_at	0.657166584	0.603022473	0.623496938	0.530963971	0.589536215
257849_at	3.597356948	5.373368053	3.06021247	2.787909638	2.361143003
257850_at	0.620493498	0.727012816	0.710427092	0.849876798	0.925825285
257851_at	0.73205264	0.833383803	0.725630958	0.849428897	0.812032141
257852_at	0.793881537	0.840338766	0.785936914	0.97597559	1.308652713
257853_at	0.485450813	0.388744026	0.46252557	0.438750672	0.49397698
257854_at	1.165744752	1.541732133	2.321835489	1.62740801	1.262775829
257855_at	0.81210729	1.465922649	1.393125778	1.039664926	0.912073664
257856_at	1.028959214	0.717575419	0.715787094	0.729851561	0.785646408
257857_s_at	1.444981547	0.806110478	1.09050007	0.890334799	1.023680445
257858_at	7.120202917	7.077216791	7.601287191	3.534195045	3.900419299
257859_at	1.41114532	0.557113283	1.119712827	0.545019291	0.719385557
257860_at	0.753956011	1.137429613	0.810243398	0.782232069	0.779736725
257861_at	1.906899506	2.381760978	2.579453555	1.780389103	1.04275612
257862_s_at	0.384922124	0.373537017	0.408488892	0.429579019	0.482719703
257863_at	0.42578222	0.464301549	0.476375812	0.510254917	0.570065965
257864_at	0.987388419	1.101907837	1.718234895	1.229200677	0.782363753
257865_at	1.473369438	1.353247754	1.849329228	1.361663576	1.256553737
257866_at	1.439499091	2.223884088	7.354437364	1.997388892	1.618891262
257867_at	11.94337061	8.545312483	3.339459357	5.994890735	3.777410007
257868_at	1.347208917	1.052424669	1.738834204	2.577802137	0.95839839
257869_at	0.540334854	0.522340943	0.625318757	0.695122978	0.687255279
257870_at	0.411698394	0.429027913	0.454341746	0.488125501	0.540831645
257871_at	0.365440954	0.337199522	0.414551173	0.454133804	0.489237074
257872_at	0.475691311	0.449945324	0.4765651	0.561925162	0.600923563
257873_at	0.490546066	0.356395578	0.378703643	0.489665694	0.466233511
257874_at	0.562944379	0.637696772	1.368149698	1.312560593	1.512979869
257875_at	1.852446825	2.896295756	2.50680995	1.309071349	1.284783322
257876_at	0.484090628	1.575384533	0.506995659	0.84441121	0.8594029
257877_at	0.452253688	0.471526602	0.536767378	0.621419218	0.660019423
257878_at	0.451590343	0.475450712	0.479944293	0.678503569	0.628302654
257879_at	4.267050738	1.689246468	3.022541521	1.619052192	2.547767302
257880_at	1.922581929	1.654479138	1.707441879	1.30149037	1.208377554
257881_at	0.496947113	0.592955909	0.657654007	0.748190211	0.673051389
257882_at	0.39752258	0.491285217	0.486252673	0.477436935	0.49900017
257883_at	0.684010449	1.689461556	1.37375289	1.584676701	1.074415621
257884_at	0.494813796	0.539327505	0.541922157	0.661057228	0.547898663
257885_at	0.44973714	0.629979299	0.514786943	0.766508537	0.632323963
257886_at	0.568699676	0.551554211	0.519097019	0.651449175	0.63415646
257887_at	4.393696487	5.311880485	4.992282166	3.285586303	2.211279179
257888_at	1.984155718	1.586489112	1.838471736	1.153150204	1.063200855
257889_at	0.419615378	0.443403093	0.445440863	0.518546233	0.591596882
257890_s_at	0.437391812	0.400219004	0.413947254	0.525157353	0.622085052
257891_at	1.008782835	0.695496788	0.587057499	0.686472063	0.765520199
257892_at	1.522093614	17.05426764	2.16712193	6.725429508	2.726178513
257893_at	2.214815398	2.32237689	4.557540543	2.530644965	1.788828638
257894_at	3.245004795	2.325518898	1.363286949	2.858099571	2.81253016
257895_at	3.614677856	4.041906717	0.940375419	2.586159341	1.697405952
257896_at	0.46903436	0.505432439	0.839213125	0.483289691	1.00699972
257897_at	1.880463228	1.190060982	1.534400434	1.312429066	1.524296956
257898_s_at	0.365928989	0.318416993	0.357829707	0.392890543	0.439951767
257899_at	0.586723924	0.356405231	0.350564685	0.404807129	0.54783714
257900_at	0.423354203	0.46929979	0.432736091	0.533680286	0.587430625
257901_at	0.428213793	0.506857891	0.594179066	0.563285202	0.574841954
257902_at	1.607793521	3.558849578	3.26644341	2.979396979	1.594033539
257903_at	0.619389347	0.552423208	0.676577512	0.704340619	0.714515108
257904_at	0.394075263	0.380362307	0.40676698	0.484746558	0.530002434
257905_at	0.545759752	0.618357177	0.629235925	0.663538476	0.620170602
257906_at	29.42750476	10.80931519	12.55964161	14.42052101	17.67798661
257907_at	4.415724959	3.437555544	3.405972449	2.056724439	2.262637014
257908_at	0.702885747	1.934747726	0.992193366	1.014217882	0.9191893
257909_at	0.553772874	0.690627898	0.609509344	0.698411385	0.659754746
257910_at	2.203224303	1.72483966	1.317085899	1.608356376	1.407300404
257911_at	4.475824657	9.306410308	4.903998237	6.382349329	3.77971774
257912_at	2.421473448	2.889863038	1.504246748	1.431775549	1.2074024
257913_at	5.309942431	4.269820669	1.636734501	1.978992165	1.700145007
257914_at	1.805137066	1.093156111	1.091433128	1.386269619	1.448038652
257915_at	0.475347175	0.550038597	0.570561717	0.652461042	0.708168102
257916_at	0.860109432	1.37833718	1.043612249	1.042526383	1.180087961
257917_at	0.606862817	0.82514761	0.674595458	0.705976127	0.672344771
257918_at	0.549132305	0.684212729	0.616974225	0.67920467	0.707818844
257919_at	0.425889066	1.588803947	0.568195349	1.903564663	1.510422991
257920_at	0.549789239	0.626996866	0.698650133	0.698737213	0.699327826
257921_at	0.316982094	0.284425648	0.310862468	0.371732338	0.442404778
257922_at	0.790392025	1.452897488	1.106576646	0.915671693	0.718573583
257923_at	0.656145054	0.79487408	0.628849851	2.389748821	1.232406431
257924_at	3.259058925	1.083771109	1.06337164	1.123922	2.212109657
257925_at	1.52113217	1.025740243	1.697943318	1.596278348	2.14218152
257926_at	2.747859153	6.686739721	13.61763671	4.385946948	2.171046115
257927_at	0.676478322	1.260266284	1.046308981	0.81629812	0.940132633
257928_at	0.549675204	0.410112273	0.48480641	0.545478133	0.618962455
257929_at	0.609960355	0.566542623	0.84985838	0.804219091	0.789809314
257930_at	0.528241229	0.595593845	0.70130914	0.684961891	0.629082212
257931_at	0.812219137	0.830069667	1.224331722	0.923969702	0.807067263
257932_at	0.681148463	1.057770318	0.666617087	0.805108884	0.701562879
257933_at	9.020521529	6.590166929	5.269552984	3.643253803	2.723273183
257934_at	0.534439199	0.521634678	0.602755569	0.620830293	0.603384618
257935_at	0.583846176	0.502136518	0.601719702	0.577686883	0.594676571
257936_at	0.400486395	0.3822685	0.393659834	0.460488073	0.505571815
257937_at	0.674976326	0.544136072	0.584502001	0.536545326	0.62699724
257938_at	29.22084281	23.47568061	8.971945027	15.58077272	10.57039228
257939_at	4.050486651	4.576381742	0.909875873	1.168560462	1.25582144
257940_at	0.457305275	0.477954076	0.497987273	0.596639852	0.594573856
257941_at	0.491962656	0.760079505	0.598019418	0.835951719	0.639700656
257942_at	0.333656329	0.33298346	0.353379467	0.401928704	0.429664106
257943_at	0.322533637	0.303403732	0.354354342	0.366845853	0.425847557
257944_at	0.303291293	0.27739973	0.298401226	0.329562992	0.388664151
257945_at	0.422845202	0.418519484	0.505498157	0.455914345	0.584720241
257946_at	0.825047063	5.976083646	0.666885805	7.486975624	2.458651421
257947_at	0.584319764	1.240725566	2.537853385	0.896146739	0.873802987
257948_at	1.198342074	0.765572816	0.762384874	0.908194688	1.075195809
257949_at	1.771031553	3.836418898	0.72528749	0.858442803	0.811353423
257950_at	0.410328331	0.440095464	0.632818313	0.461846394	0.507567711
257951_at	1.081218837	0.883084483	0.738886081	4.28664367	1.216237484
257952_at	0.593541569	1.24935002	0.86756556	2.638589047	8.172764965
257953_at	4.537141561	5.082611681	4.521231443	3.492964278	2.232072129
257954_at	0.649111337	1.413426603	0.576394423	0.891539677	0.744324335
257955_at	0.825963441	0.723248356	1.374461862	0.91438092	0.810061295
257956_at	1.887675713	1.654433808	1.831088195	1.271473909	1.101617383
257957_at	0.345888512	0.345524342	0.3507921	0.428631886	0.443744212
257958_at	0.436677247	0.456096062	0.410048348	0.577244094	0.592971076
257959_at	0.521656641	0.660091384	0.624037204	0.761534593	0.9490787
257960_at	0.494001169	0.844757533	0.60928998	0.695782369	0.720165627
257961_at	0.272021655	0.2583908	0.287691736	0.284477771	0.358548805
257962_at	2.302570693	1.411687004	4.150459546	1.470715397	1.498734305
257963_at	1.029734688	1.149425914	1.502082195	0.965334896	0.819171481
257964_at	0.327801727	0.332724813	0.343305914	0.405400023	0.440308549
257965_at	0.605261573	0.712436299	0.97834103	0.67758148	0.769384814
257966_at	0.752014841	1.228489072	0.910410232	1.49410041	0.969260122
257967_at	4.940680993	5.586688561	5.367599697	4.72140097	3.35432067
257968_at	0.589568622	0.377150249	0.581981104	0.531088817	0.607915041
257969_at	0.81240208	0.715796487	0.775340119	0.674924337	0.788746836
257970_at	5.453987266	5.357593096	5.586049442	2.470381341	2.203191636
257971_at	1.282345074	1.402392985	1.663127292	0.924668086	0.884866859
257972_at	1.286690639	3.169739006	1.882245779	1.47134227	1.189425049
257973_at	1.374897536	1.508125689	1.365816169	0.887201281	0.924323782
257974_at	1.716679925	2.424654736	0.89511153	0.732764566	1.096612961
257975_at	0.585356259	0.629330402	0.716642851	0.752611666	1.118926511
257976_at	0.899554103	0.650246782	2.077320676	0.739738495	0.885937204
257977_at	0.473364721	0.445853454	0.438722724	0.504444968	0.598096524
257978_at	0.46892484	0.579884724	0.730466498	0.532817764	0.784302267
257979_at	0.511384835	0.438326223	0.493486002	0.503072829	0.595301956
257980_at	0.543462043	0.54957001	0.521629882	0.672158781	0.663526581
257981_at	3.835173124	5.114908798	10.08045042	3.471300266	2.250254504
257982_at	0.867144563	0.73973315	0.782499531	0.71195388	0.715081025
257983_at	5.539617168	9.901779991	7.01159179	5.389367284	2.86306699
257984_at	3.384886272	4.048409794	3.33695383	3.60350913	2.043694177
257985_at	0.823999325	1.441351206	0.838589562	1.315647101	1.019809654
257986_at	0.546920881	0.577649015	0.572783528	0.738186519	0.730785457
257987_at	1.839723982	2.434173225	1.414387268	1.274774103	1.06247706
257988_at	3.076292914	3.896368517	1.964352593	1.921298813	1.732059697
257989_at	1.21417236	1.274438074	1.165996162	1.068057503	1.02232921
257990_at	1.310085694	1.852957716	2.700892206	1.257141301	1.207117259
257991_at	1.836892547	2.036907644	1.314684347	1.495926763	1.304516427
257992_at	0.418120274	0.434844875	0.433188522	0.514595985	0.56294917
257993_at	0.369480649	0.3610671	0.374961981	0.425107069	0.459912108
257994_at	0.523974827	0.550405103	0.555176731	0.620610245	0.623862821
257995_at	0.526757949	0.591764401	0.567242882	0.770105221	0.70374662
257996_at	2.881960766	3.294930218	4.139240871	3.370644494	1.998159663
257997_at	0.460523323	0.428640755	0.502988705	0.496662586	0.501671028
257998_at	0.438061421	0.4283636	0.404086753	0.455743104	0.499764663
257999_at	0.958700098	1.332001753	1.269121601	0.845983854	0.9804391
258000_at	3.771445622	4.751415321	0.970483826	3.32178234	3.529782957
258001_at	2.246022497	0.965890957	0.726330957	0.881760404	1.762541815
258002_at	0.755885384	0.633613735	0.471500143	0.660918872	0.646747077
258003_at	0.475571512	0.534981308	0.556624986	0.608091434	0.638572352
258004_at	0.418715844	0.50672905	0.468239321	0.622705031	0.665205757
258005_at	9.910042627	6.949834386	17.22486294	14.65352742	8.668633556
258006_at	1.73237121	2.080346064	1.13104544	0.901102462	0.928559198
258007_at	4.039343304	3.666463972	4.516560527	2.483059761	2.122175071
258008_at	9.708858917	1.042970546	52.99992876	1.742930936	4.412521918
258009_at	1.145522	0.668076264	0.780446809	0.828286008	1.033193857
258010_at	0.745403581	0.708200344	0.737871135	0.876702916	0.9452624
258011_at	0.882714437	0.732480379	0.995805563	0.717026182	0.763152219
258012_at	0.49633787	0.459196516	0.561619705	0.562592996	0.620664131
258013_at	1.167505472	0.490403278	0.504922761	0.559521136	0.847945147
258014_at	0.66532634	0.611327422	0.605135404	0.672730102	0.683239555
258015_at	1.421554307	3.422565327	2.208436276	1.835619727	1.60366839
258016_at	0.525597973	0.551277388	0.548506706	0.658565653	0.677343283
258017_at	0.360658686	0.628545525	0.363898927	0.412376852	0.833099481
258018_at	0.808406422	0.591827877	1.759259957	0.843113688	0.950897272
258019_at	0.488723542	0.464771574	0.476077211	0.485509015	0.561352534
258020_at	2.794825191	5.170787876	5.097126107	2.70376875	1.723656008
258021_at	0.965585171	0.802891463	2.039997847	0.822084521	1.182147369
258022_at	2.219654655	1.908840421	1.671184183	1.634319569	1.482108002
258023_at	1.820148546	14.4548026	0.951875878	10.65415323	6.608254414
258024_at	1.229813004	0.722928676	0.864082401	0.713400583	0.883983323
258025_at	0.452292634	0.469000467	0.47840566	0.548992827	0.600883936
258026_at	0.887583815	1.162087068	1.03142741	0.971212731	0.997695048
258027_at	1.516870039	1.401268775	1.984349206	0.570605909	1.055865711
258028_at	0.666566523	0.544738607	0.476300796	0.494437346	0.570646611
