AFFY ID	AGI
248292_at	At5g53030
248293_at	At5g53050
248294_at	At5g53060
248295_at	At5g53070
248299_at	At5g53080
248296_at	At5g53090
248297_at	At5g53100
248298_at	At5g53110
248248_at	At5g53120
248250_at	At5g53130
248249_at	At5g53140
248301_at	At5g53150
248302_at	At5g53160
248303_at	At5g53170
248304_at	At5g53180
248245_at	At5g53190
248246_at	At5g53200
248247_at	At5g53210
248251_at	At5g53220
248260_at	At5g53240
248252_at	At5g53250
248261_at	At5g53280
248253_at	At5g53290
248264_at	At5g53310
248254_at	At5g53320
248259_at	At5g53330
248262_at	At5g53340
248255_at	At5g53350
248256_at	At5g53360
248263_at	At5g53370
248258_at	At5g53400
248257_at	At5g53410
248271_at	At5g53420
248265_at	At5g53430
248266_at	At5g53440
248270_at	At5g53450
248267_at	At5g53460
248269_at	At5g53470
248268_at	At5g53480
248272_at	At5g53480
248224_at	At5g53490
248273_at	At5g53500
248274_at	At5g53510
248275_at	At5g53520
248221_at	At5g53530
248220_at	At5g53540
248276_at	At5g53550
248217_at	At5g53560
248222_at	At5g53570
248242_at	At5g53580
248243_at	At5g53590
248223_at	At5g53620
248244_at	At5g53640
248219_at	At5g53650
248213_at	At5g53660
248214_at	At5g53670
248215_at	At5g53680
248216_at	At5g53690
248218_at	At5g53710
248225_at	At5g53740
248232_at	At5g53760
248231_at	At5g53770
248228_at	At5g53800
248229_at	At5g53810
248227_at	At5g53820
248230_at	At5g53830
248233_at	At5g53840
248234_at	At5g53850
248235_at	At5g53860
248236_at	At5g53870
248186_at	At5g53880
248237_at	At5g53890
248238_at	At5g53900
248239_at	At5g53920
248187_at	At5g53940
248240_at	At5g53950
248241_at	At5g53960
248207_at	At5g53970
248208_at	At5g53980
248209_at	At5g53990
248210_at	At5g54000
248211_at	At5g54010
248212_at	At5g54020
248182_at	At5g54030
248183_at	At5g54040
248184_at	At5g54050
248185_at	At5g54060
248188_at	At5g54070
248193_at	At5g54080
248194_at	At5g54095
248195_at	At5g54110
248190_at	At5g54120
248191_at	At5g54130
248192_at	At5g54140
248196_at	At5g54150
248200_at	At5g54160
248199_at	At5g54170
248201_at	At5g54180
248197_at	At5g54190
248198_at	At5g54200
248202_at	At5g54220
248203_at	At5g54230
248153_at	At5g54250
248152_at	At5g54260
248204_at	At5g54280
248181_at	At5g54290
248205_at	At5g54300
248180_at	At5g54310
248206_at	At5g54350
248178_at	At5g54370
248179_at	At5g54380
248155_at	At5g54390
248154_at	At5g54400
248156_at	At5g54410
248157_at	At5g54420
248165_at	At5g54430
248158_at	At5g54440
248159_at	At5g54460
248160_at	At5g54470
248161_at	At5g54480
248164_at	At5g54490
248162_at	At5g54500
248163_at	At5g54510
248166_at	At5g54520
248167_at	At5g54530
248120_at	At5g54540
248168_at	At5g54570
248173_at	At5g54580
248119_at	At5g54590
248174_at	At5g54600
248169_at	At5g54610
248170_at	At5g54620
248177_at	At5g54630
248175_at	At5g54640
248176_at	At5g54650
248172_at	At5g54660
248150_at	At5g54670
248171_at	At5g54680
248121_at	At5g54690
248122_at	At5g54700
248123_at	At5g54720
248124_at	At5g54730
248125_at	At5g54740
248127_at	At5g54750
248126_at	At5g54760
248128_at	At5g54770
248129_at	At5g54780
248130_at	At5g54790
248144_at	At5g54800
248131_at	At5g54830
248132_at	At5g54840
248133_at	At5g54850
248149_at	At5g54855
248134_at	At5g54860
248115_at	At5g54870
248145_at	At5g54880
248135_at	At5g54890
248147_at	At5g54900
248136_at	At5g54910
248148_at	At5g54930
248146_at	At5g54940
248137_at	At5g54950
248138_at	At5g54960
248139_at	At5g54970
248140_at	At5g54980
248117_at	At5g55000
248141_at	At5g55010
248116_at	At5g55020
248142_at	At5g55030
248143_at	At5g55040
248118_at	At5g55050
248087_at	At5g55060
248088_at	At5g55070
248089_at	At5g55080
248090_at	At5g55090
248106_at	At5g55100
248091_at	At5g55120
248108_at	At5g55130
248102_at	At5g55140
248103_at	At5g55160
248092_at	At5g55170
248100_at	At5g55180
248107_at	At5g55190
248101_at	At5g55200
248093_at	At5g55210
248094_at	At5g55220
248095_at	At5g55230
248096_at	At5g55240
248104_at	At5g55250
248097_at	At5g55260
248105_at	At5g55280
248098_at	At5g55290
248099_at	At5g55300
248109_at	At5g55310
248110_at	At5g55320
248111_at	At5g55330
248061_at	At5g55340
248112_at	At5g55350
248113_at	At5g55360
248114_at	At5g55370
248080_at	At5g55380
248081_at	At5g55390
248082_at	At5g55400
248083_at	At5g55420
248062_at	At5g55450
248084_at	At5g55470
248085_at	At5g55480
248086_at	At5g55490
248056_at	At5g55500
248057_at	At5g55520
248058_at	At5g55530
248059_at	At5g55540
248063_at	At5g55550
248060_at	At5g55560
248065_at	At5g55580
248066_at	At5g55590
248067_at	At5g55600
248068_at	At5g55610
248028_at	At5g55620
248027_at	At5g55630
248031_at	At5g55640
248069_at	At5g55650
248070_at	At5g55660
248071_at	At5g55670
248072_at	At5g55680
248029_at	At5g55700
248073_at	At5g55720
248074_at	At5g55730
248075_at	At5g55740
248076_at	At5g55750
248030_at	At5g55760
248077_at	At5g55770
248078_at	At5g55780
248079_at	At5g55790
248052_at	At5g55800
248054_at	At5g55820
248055_at	At5g55830
248024_at	At5g55840
248025_at	At5g55850
248032_at	At5g55860
248035_at	At5g55900
248034_at	At5g55910
248036_at	At5g55920
248037_at	At5g55930
248041_at	At5g55940
248039_at	At5g55950
248042_at	At5g55960
248040_at	At5g55970
248038_at	At5g55980
248001_at	At5g55990
248044_at	At5g56020
248045_at	At5g56030
248046_at	At5g56040
248047_at	At5g56070
248048_at	At5g56080
248049_at	At5g56090
248050_at	At5g56100
248051_at	At5g56110
247993_at	At5g56130
247994_at	At5g56140
247999_at	At5g56150
247995_at	At5g56160
247996_at	At5g56170
247997_at	At5g56180
248002_at	At5g56180
248000_at	At5g56190
247998_at	At5g56200
248003_at	At5g56220
248004_at	At5g56230
248005_at	At5g56240
248006_at	At5g56250
248007_at	At5g56260
248008_at	At5g56270
248009_at	At5g56280
248010_at	At5g56290
248011_at	At5g56300
248012_at	At5g56310
247991_at	At5g56320
248013_at	At5g56330
248014_at	At5g56340
247989_at	At5g56350
247990_at	At5g56360
248015_at	At5g56370
248016_at	At5g56380
248023_at	At5g56450
248017_at	At5g56460
248018_at	At5g56470
248019_at	At5g56480
248020_at	At5g56490
248021_at	At5g56500
248022_at	At5g56510
247992_at	At5g56520
247965_at	At5g56540
247961_at	At5g56570
247962_at	At5g56580
247963_at	At5g56590
247964_at	At5g56600
247966_at	At5g56610
247967_at	At5g56620
247983_at	At5g56630
247981_at	At5g56640
247968_at	At5g56670
247969_at	At5g56700
247978_at	At5g56710
247970_at	At5g56720
247971_at	At5g56730
247972_at	At5g56740
247979_at	At5g56750
247982_at	At5g56760
247973_at	At5g56770
247974_at	At5g56780
247985_at	At5g56790
247975_at	At5g56800
247976_at	At5g56830
247977_at	At5g56850
247980_at	At5g56860
247954_at	At5g56870
247986_at	At5g56880
247987_at	At5g56900
247988_at	At5g56910
247932_at	At5g56920
247935_at	At5g56940
247955_at	At5g56950
247956_at	At5g56970
247933_at	At5g56980
247934_at	At5g57000
247960_at	At5g57020
247936_at	At5g57030
247931_at	At5g57040
247957_at	At5g57050
247930_at	At5g57060
247958_at	At5g57070
247959_at	At5g57080
247947_at	At5g57090
247944_at	At5g57100
247937_at	At5g57110
247942_at	At5g57120
247948_at	At5g57130
247938_at	At5g57140
247945_at	At5g57150
247939_at	At5g57160
247943_at	At5g57170
247946_at	At5g57180
247940_at	At5g57190
247941_at	At5g57200
247949_at	At5g57220
247950_at	At5g57230
247951_at	At5g57240
247952_at	At5g57260
247953_at	At5g57260
247926_at	At5g57280
247900_at	At5g57290
247901_at	At5g57300
247927_at	At5g57310
247928_at	At5g57320
247929_at	At5g57330
247903_at	At5g57340
247899_at	At5g57345
247902_at	At5g57350
247898_at	At5g57360
247909_at	At5g57370
247904_at	At5g57390
247905_at	At5g57400
247910_at	At5g57410
247906_at	At5g57420
247908_at	At5g57440
247911_at	At5g57450
247907_at	At5g57460
247912_at	At5g57480
247923_at	At5g57490
247922_at	At5g57500
247913_at	At5g57510
247869_at	At5g57520
247871_at	At5g57530
247914_at	At5g57540
247866_at	At5g57550
247925_at	At5g57560
247915_at	At5g57570
247870_at	At5g57580
247916_at	At5g57590
247917_at	At5g57600
247918_at	At5g57610
247868_at	At5g57620
247867_at	At5g57630
247919_at	At5g57650
247924_at	At5g57655
247921_at	At5g57660
247920_at	At5g57670
247872_at	At5g57680
247873_at	At5g57690
247881_at	At5g57700
247874_at	At5g57710
247875_at	At5g57720
247876_at	At5g57730
247877_at	At5g57740
247879_at	At5g57770
247880_at	At5g57780
247882_at	At5g57785
247883_at	At5g57790
247884_at	At5g57800
247897_at	At5g57810
247865_at	At5g57815
247885_at	At5g57830
247837_at	At5g57840
247886_at	At5g57850
247836_at	At5g57860
247839_at	At5g57870
247887_at	At5g57880
247863_at	At5g57900
247835_at	At5g57910
247888_at	At5g57920
247889_at	At5g57930
247890_at	At5g57940
247896_at	At5g57950
247891_at	At5g57960
247892_at	At5g57970
247893_at	At5g57980
247838_at	At5g57990
247894_at	At5g58000
247895_at	At5g58010
247840_at	At5g58020
247842_at	At5g58030
247841_at	At5g58040
247843_at	At5g58050
247852_at	At5g58060
247851_at	At5g58070
247844_at	At5g58080
247845_at	At5g58090
247846_at	At5g58100
247847_at	At5g58110
247848_at	At5g58120
247849_at	At5g58130
247853_at	At5g58140
247861_at	At5g58160
247804_at	At5g58170
247805_at	At5g58180
247808_at	At5g58190
247854_at	At5g58200
247855_at	At5g58210
247821_at	At5g58230
247860_at	At5g58240
247862_at	At5g58250
247816_at	At5g58260
247806_at	At5g58270
247809_at	At5g58280
247810_at	At5g58290
247856_at	At5g58300
247814_at	At5g58310
247813_at	At5g58330
247819_at	At5g58350
247807_at	At5g58360
247818_at	At5g58370
247817_at	At5g58375
247820_at	At5g58380
247812_at	At5g58390
247857_at	At5g58400
247859_at	At5g58410
247815_at	At5g58420
247811_at	At5g58430
247822_at	At5g58440
247823_at	At5g58450
247824_at	At5g58460
247825_at	At5g58470
247826_at	At5g58480
247834_at	At5g58490
247827_at	At5g58500
247828_at	At5g58510
247829_at	At5g58520
247830_at	At5g58530
247831_at	At5g58540
247832_at	At5g58550
247801_at	At5g58560
247833_at	At5g58575
247802_at	At5g58580
247771_at	At5g58590
247786_at	At5g58600
247772_at	At5g58610
247795_at	At5g58620
247773_at	At5g58630
247787_at	At5g58640
247793_at	At5g58650
247774_at	At5g58660
247794_at	At5g58670
247789_at	At5g58680
247775_at	At5g58690
247776_at	At5g58700
247791_at	At5g58710
247790_at	At5g58720
247788_at	At5g58730
247777_at	At5g58740
247778_at	At5g58750
247779_at	At5g58760
247780_at	At5g58770
247797_at	At5g58780
247796_at	At5g58782
247781_at	At5g58784
247792_at	At5g58787
247782_at	At5g58790
247783_at	At5g58800
247784_at	At5g58810
247785_at	At5g58820
247798_at	At5g58830
247799_at	At5g58840
247749_at	At5g58850
247765_at	At5g58860
247766_at	At5g58870
247767_at	At5g58890
247768_at	At5g58900
247769_at	At5g58910
247748_at	At5g58920
247770_at	At5g58930
247740_at	At5g58940
247750_at	At5g58950
247741_at	At5g58960
247746_at	At5g58970
247742_at	At5g58980
247747_at	At5g59000
247743_at	At5g59010
247744_at	At5g59020
247745_at	At5g59030
247759_at	At5g59040
247751_at	At5g59050
247752_at	At5g59060
247753_at	At5g59070
247754_at	At5g59080
247755_at	At5g59090
247756_at	At5g59100
247758_at	At5g59120
247760_at	At5g59130
247721_at	At5g59140
247722_at	At5g59150
247761_at	At5g59160
247762_at	At5g59170
247763_at	At5g59180
247764_at	At5g59190
247737_at	At5g59200
247738_at	At5g59210
247723_at	At5g59220
247739_at	At5g59240
247709_at	At5g59250
247710_at	At5g59260
247711_at	At5g59270
247720_at	At5g59290
247712_at	At5g59300
247719_at	At5g59305
247718_at	At5g59310
247717_at	At5g59320
247713_at	At5g59330
247714_at	At5g59340
247716_at	At5g59350
247715_at	At5g59360
247736_at	At5g59370
247724_at	At5g59380
247734_at	At5g59400
247725_at	At5g59410
247677_at	At5g59420
247726_at	At5g59430
247735_at	At5g59440
247707_at	At5g59450
247705_at	At5g59460
247706_at	At5g59480
247727_at	At5g59490
247702_at	At5g59500
247704_at	At5g59510
247728_at	At5g59510
247678_at	At5g59520
247729_at	At5g59530
247679_at	At5g59540
247708_at	At5g59550
247703_at	At5g59560
247730_at	At5g59580
247731_at	At5g59590
247732_at	At5g59600
247733_at	At5g59610
247681_at	At5g59640
247682_at	At5g59650
247683_at	At5g59660
247684_at	At5g59670
247685_at	At5g59680
247686_at	At5g59700
247695_at	At5g59710
247691_at	At5g59720
247693_at	At5g59730
247687_at	At5g59740
247694_at	At5g59750
247688_at	At5g59760
247689_at	At5g59770
247696_at	At5g59780
247690_at	At5g59800
247697_at	At5g59810
247655_at	At5g59820
247698_at	At5g59830
247699_at	At5g59840
247657_at	At5g59845
247654_at	At5g59850
247700_at	At5g59860
247651_at	At5g59870
247658_at	At5g59880
247656_at	At5g59890
247701_at	At5g59900
247652_at	At5g59910
247674_at	At5g59930
247675_at	At5g59940
247653_at	At5g59950
247650_at	At5g59960
247646_at	At5g59990
247647_at	At5g60010
247648_at	At5g60020
247649_at	At5g60030
247659_at	At5g60040
247660_at	At5g60070
247661_at	At5g60080
247662_at	At5g60090
247668_at	At5g60100
247663_at	At5g60110
247664_at	At5g60120
247665_at	At5g60130
247666_at	At5g60140
247667_at	At5g60150
247624_at	At5g60160
247669_at	At5g60170
247670_at	At5g60190
247625_at	At5g60200
247671_at	At5g60210
247672_at	At5g60220
247673_at	At5g60230
247615_at	At5g60250
247616_at	At5g60260
247617_at	At5g60270
247618_at	At5g60280
247619_at	At5g60290
247626_at	At5g60300
247620_at	At5g60310
247623_at	At5g60320
247621_at	At5g60340
247622_at	At5g60350
247627_at	At5g60360
247628_at	At5g60400
247629_at	At5g60410
247630_at	At5g60410
247631_at	At5g60440
247643_at	At5g60450
247632_at	At5g60460
247633_at	At5g60470
247638_at	At5g60490
247634_at	At5g60520
247645_at	At5g60530
247641_at	At5g60540
247635_at	At5g60550
247636_at	At5g60570
247642_at	At5g60590
247637_at	At5g60600
247640_at	At5g60610
247587_at	At5g60620
247610_at	At5g60630
247588_at	At5g60640
247586_at	At5g60660
247584_at	At5g60670
247585_at	At5g60680
247589_at	At5g60690
247611_at	At5g60710
247590_at	At5g60720
247612_at	At5g60730
247613_at	At5g60740
247583_at	At5g60750
247582_at	At5g60760
247591_at	At5g60770
247592_at	At5g60780
247593_at	At5g60790
247594_at	At5g60800
247595_at	At5g60820
247596_at	At5g60840
247601_at	At5g60850
247597_at	At5g60860
247598_at	At5g60870
247599_at	At5g60880
247600_at	At5g60890
247602_at	At5g60900
247553_at	At5g60910
247552_at	At5g60920
247603_at	At5g60930
247609_at	At5g60940
247604_at	At5g60950
247607_at	At5g60960
247605_at	At5g60970
247551_at	At5g60980
247608_at	At5g60990
247606_at	At5g61000
247554_at	At5g61010
247555_at	At5g61020
247575_at	At5g61030
247556_at	At5g61040
247557_at	At5g61050
247558_at	At5g61060
247559_at	At5g61070
247560_at	At5g61090
247561_at	At5g61110
247562_at	At5g61120
247563_at	At5g61130
247564_at	At5g61140
247565_at	At5g61150
247573_at	At5g61160
247566_at	At5g61170
247567_at	At5g61190
247571_at	At5g61210
247572_at	At5g61220
247574_at	At5g61230
247569_at	At5g61240
247570_at	At5g61250
247568_at	At5g61260
247576_at	At5g61280
247577_at	At5g61290
247578_at	At5g61300
247520_at	At5g61310
247579_at	At5g61320
247580_at	At5g61330
247522_at	At5g61340
247581_at	At5g61350
247547_at	At5g61360
247550_at	At5g61370
247525_at	At5g61380
247548_at	At5g61400
247523_at	At5g61410
247549_at	At5g61420
247519_at	At5g61430
247524_at	At5g61440
247521_at	At5g61450
247528_at	At5g61460
247526_at	At5g61470
247527_at	At5g61480
247542_at	At5g61500
247513_at	At5g61510
247529_at	At5g61520
247545_at	At5g61530
247530_at	At5g61540
247531_at	At5g61550
247532_at	At5g61560
247533_at	At5g61570
247534_at	At5g61580
247540_at	At5g61590
247543_at	At5g61600
247546_at	At5g61605
247535_at	At5g61620
247514_at	At5g61640
247536_at	At5g61650
247541_at	At5g61660
247544_at	At5g61670
247538_at	At5g61700
247539_at	At5g61710
247512_at	At5g61720
247515_at	At5g61740
247516_at	At5g61750
247495_at	At5g61760
247497_at	At5g61770
247517_at	At5g61780
247494_at	At5g61790
247518_at	At5g61800
247498_at	At5g61810
247488_at	At5g61820
247489_at	At5g61830
247496_at	At5g61840
247490_at	At5g61850
247499_at	At5g61865
247491_at	At5g61880
247492_at	At5g61890
247493_at	At5g61900
247500_at	At5g61910
247501_at	At5g61920
247507_at	At5g61930
247502_at	At5g61940
247506_at	At5g61960
247505_at	At5g61970
247503_at	At5g61980
247504_at	At5g61990
247468_at	At5g62000
247508_at	At5g62000
247509_at	At5g62020
247510_at	At5g62030
247511_at	At5g62040
247460_at	At5g62050
247464_at	At5g62070
247462_at	At5g62080
247466_at	At5g62090
247461_at	At5g62100
247484_at	At5g62110
247485_at	At5g62120
247467_at	At5g62130
247486_at	At5g62140
247487_at	At5g62150
247456_at	At5g62160
247469_at	At5g62165
247457_at	At5g62170
247458_at	At5g62180
247465_at	At5g62190
247459_at	At5g62200
247463_at	At5g62210
247470_at	At5g62220
247471_at	At5g62230
247472_at	At5g62250
247473_at	At5g62260
247474_at	At5g62280
247449_at	At5g62290
247475_at	At5g62310
247451_at	At5g62320
247476_at	At5g62330
247477_at	At5g62340
247450_at	At5g62350
247478_at	At5g62360
247479_at	At5g62380
247480_at	At5g62390
247481_at	At5g62400
247482_at	At5g62410
247483_at	At5g62420
247452_at	At5g62430
247453_at	At5g62440
247454_at	At5g62440
247438_at	At5g62460
247455_at	At5g62470
247435_at	At5g62480
247437_at	At5g62490
247432_at	At5g62500
247431_at	At5g62520
247436_at	At5g62530
247433_at	At5g62540
247425_at	At5g62550
247426_at	At5g62570
247434_at	At5g62575
247427_at	At5g62580
247428_at	At5g62600
247430_at	At5g62610
247429_at	At5g62620
247444_at	At5g62630
247445_at	At5g62640
247446_at	At5g62650
247439_at	At5g62670
247441_at	At5g62710
247443_at	At5g62720
247447_at	At5g62730
247403_at	At5g62740
247402_at	At5g62750
247408_at	At5g62760
247448_at	At5g62770
247401_at	At5g62790
247421_at	At5g62800
247422_at	At5g62810
247423_at	At5g62830
247400_at	At5g62840
247424_at	At5g62850
247394_at	At5g62860
247405_at	At5g62880
247404_at	At5g62890
247407_at	At5g62900
247395_at	At5g62910
247406_at	At5g62920
247396_at	At5g62930
247397_at	At5g62940
247398_at	At5g62950
247399_at	At5g62960
247409_at	At5g62980
247410_at	At5g62990
247411_at	At5g63000
247412_at	At5g63010
247418_at	At5g63030
247417_at	At5g63040
247414_at	At5g63050
247415_at	At5g63060
247416_at	At5g63070
247419_at	At5g63080
247420_at	At5g63100
247371_at	At5g63110
247378_at	At5g63120
247393_at	At5g63130
